report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
118,21,2.995558,2.991051,2.99084,2.997109,2.9910479999999997,2.996846,2.99702,2.9910430000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.25,2.0,2.9,7.9,6.9,7.9,8.0
119,21,2.933993,2.933993,2.9328510000000003,2.9339920000000004,2.9660189999999997,2.981727,2.981824,2.9783359999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.423,6.3,2.0,2.9,8.0,7.0,8.0,8.1
120,21,2.967997,2.939639,2.938247,2.939639,2.939639,2.985957,2.980054,2.985074,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.35,2.0,2.9,8.1,7.0,8.1,8.0
121,19,2.5000549999999997,2.5,2.5,2.499999,2.499999,2.499944,2.500014,2.499993,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.237,6.2,2.0,2.9,7.4,7.1,7.4,7.2
122,18,2.599965,2.6,2.6000010000000002,2.6,2.599999,2.599968,2.599986,2.599967,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.208,6.1,2.0,2.9,7.1,6.6,7.1,7.2
123,19,2.651416,2.694705,2.695657,2.694705,2.694706,2.6142440000000002,2.610578,2.6005279999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,6.05,2.0,2.9,7.2,6.6,7.2,7.4
124,20,2.7011239999999996,2.703471,2.703529,2.703472,2.703473,2.7003939999999997,2.700435,2.70038,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,6.1,2.0,2.9,7.3,6.6,7.3,7.6
125,20,2.896919,2.88914,2.888842,2.889139,2.889138,2.8997020000000004,2.899453,2.8995729999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.123,6.15,2.0,2.9,7.6,6.6,7.6,7.8
126,20,2.899988,2.9,2.9,2.900005,2.900001,2.900038,2.900027,2.899998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,6.2,2.0,2.9,7.8,6.7,7.8,7.9
127,21,2.947695,2.922793,2.923324,2.965057,2.923324,2.960558,2.9732089999999998,2.923323,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.085,6.3,2.0,2.9,8.0,6.8,8.0,8.0
128,21,2.8706709999999998,2.8257890000000003,2.8266750000000003,2.8266750000000003,2.826674,2.8995450000000003,2.897616,2.899616,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.3,2.0,2.9,7.9,6.8,7.9,7.9
129,21,2.9001300000000003,2.8999989999999998,2.9,2.9,2.9,2.899978,2.8999800000000002,2.8999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.25,2.0,2.9,7.8,6.9,7.8,8.0
130,21,3.000009,3.0,3.0,3.0,3.0,2.999962,2.9999569999999998,3.000009,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.3,2.0,2.9,7.9,7.0,7.9,8.1
131,21,2.997982,2.9499720000000003,2.955321,2.955318,2.9553119999999997,2.998846,2.9996840000000002,2.999796,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.3,2.0,2.9,8.0,7.0,8.0,8.1
132,21,2.799964,2.8,2.8,2.7999989999999997,2.7999989999999997,2.799969,2.8000659999999997,2.799951,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.3,2.0,2.9,8.0,7.0,8.0,7.9
133,20,2.800026,2.8,2.7999989999999997,2.800013,2.7999989999999997,2.800019,2.799959,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.25,2.0,2.9,7.7,7.0,7.7,7.8
134,20,2.80002,2.8,2.8,2.799997,2.7999989999999997,2.800012,2.800019,2.799937,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,6.2,2.0,2.9,7.7,6.9,7.7,7.8
135,21,3.000009,3.0,2.999999,2.999947,3.0,2.999987,2.999986,3.0,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,6.25,2.0,2.9,7.8,6.9,7.8,8.0
136,22,2.998446,2.993722,2.993722,2.999965,2.993721,3.000035,3.000039,2.9933989999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.3,2.0,2.9,7.9,6.9,7.9,8.1
137,21,2.988276,2.949201,2.948002,2.94785,2.948004,2.991189,2.9947939999999997,2.923585,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.35,2.0,2.9,8.1,7.0,8.1,8.1
138,20,2.798136,2.7824619999999998,2.782458,2.799479,2.782442,2.797535,2.799683,2.780485,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.3,2.0,2.9,7.9,7.0,7.9,7.8
139,20,2.8,2.7999989999999997,2.8,2.7999899999999998,2.8,2.800024,2.800022,2.7999989999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.048,6.25,2.0,3.0,7.6,7.0,7.6,7.8
140,20,2.817635,2.8617280000000003,2.863627,2.8005079999999998,2.8617339999999998,2.800394,2.8003739999999997,2.861741,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.873,6.25,2.0,2.9,7.7,6.9,7.7,7.9
141,21,2.928996,2.979839,2.981933,2.908128,2.979843,2.907757,2.9082350000000003,2.979848,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.25,2.0,3.0,7.9,6.9,7.9,8.1
142,21,3.096557,3.071965,3.074514,3.074513,3.1059200000000002,3.074514,3.098732,3.0987959999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.369,6.35,2.0,3.0,8.1,7.0,8.1,8.1
143,21,2.680831,2.660221,2.6594119999999997,2.688482,2.660218,2.69121,2.681796,2.660214,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,6.3,2.0,2.9,7.9,7.0,7.9,7.6
144,19,2.79995,2.7999989999999997,2.8000010000000004,2.800019,2.8000010000000004,2.8000540000000003,2.800023,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.048,6.25,2.0,3.0,7.6,7.0,7.6,7.6
145,20,2.8999989999999998,2.8999989999999998,2.9,2.899978,2.899975,2.899985,2.900028,2.8999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.2,2.0,3.0,7.6,6.9,7.6,7.9
146,21,2.899834,2.9,2.9,2.899955,2.9,2.899963,2.8999520000000003,2.8999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.25,2.0,2.9,7.8,6.9,7.8,7.9
147,21,2.900594,2.9056979999999997,2.903963,2.9002060000000003,2.90495,2.9001930000000002,2.900259,2.906467,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.879,6.3,2.0,3.0,7.9,6.9,7.9,8.1
148,21,2.901973,2.919448,2.918555,2.918559,2.918555,2.901551,2.901951,2.901732,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.35,2.0,2.9,8.1,7.0,8.1,8.1
149,19,2.70008,2.699998,2.7,2.7,2.6999989999999996,2.6999389999999996,2.700096,2.6999920000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.3,2.0,2.9,7.8,7.0,7.8,7.6
150,20,2.798639,2.797882,2.797882,2.799533,2.797846,2.799513,2.799716,2.797876,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.836,6.2,2.0,2.9,7.5,6.9,7.5,7.6
151,22,3.103551,3.103515,3.103515,3.102763,3.10142,3.10162,3.101594,3.102563,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.25,2.0,3.0,7.9,6.8,7.9,8.1
152,22,3.111702,3.111607,3.111607,3.110907,3.1112759999999997,3.111177,3.106223,3.116109,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.2,2.0,3.0,8.0,6.8,8.0,8.1
153,21,2.9,2.8999989999999998,2.8999989999999998,2.899638,2.899934,2.899983,2.900015,2.900141,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.465,6.15,2.0,3.0,7.6,6.8,7.6,7.6
154,21,2.9829209999999997,2.97352,2.97352,2.999445,2.999526,2.999691,2.995765,2.9733389999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.1,2.0,2.9,7.5,6.6,7.5,7.5
155,22,3.0920419999999997,3.0788939999999996,3.0787020000000003,3.0996680000000003,3.0997,3.099831,3.0998490000000003,3.078684,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,6.1,2.0,2.9,7.6,6.6,7.6,7.7
156,23,3.167174,3.147243,3.146846,3.1999989999999996,3.190245,3.142596,3.196974,3.147243,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.859,6.1,2.0,3.0,7.8,6.6,7.8,8.0
157,22,3.251143,3.176468,3.1756990000000003,3.347077,3.329036,3.339006,3.2881729999999996,3.176468,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.905,6.15,2.0,2.9,8.0,6.6,8.0,8.1
158,23,3.2653429999999997,3.1801570000000003,3.179241,3.180158,3.332647,3.3643780000000003,3.323781,3.365147,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.2,2.0,3.0,8.0,6.7,8.0,8.1
159,22,2.9999879999999997,3.0,3.000001,3.000051,3.000002,2.9999879999999997,3.000038,3.000037,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.15,2.0,3.0,7.8,6.7,7.8,7.7
160,21,2.9999789999999997,3.0,3.000044,3.000057,3.000001,3.0000120000000003,3.000057,3.0,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,6.1,2.0,2.9,7.5,6.7,7.5,7.5
161,22,3.1004,3.099999,3.099935,3.1000430000000003,3.1000949999999996,3.1000189999999996,3.099999,3.1,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.873,6.1,2.0,3.0,7.6,6.6,7.6,7.8
162,23,3.15937,3.1593690000000003,3.1920129999999998,3.1950100000000003,3.196401,3.196402,3.155125,3.192424,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.952,6.15,2.0,3.0,8.0,6.7,8.0,8.1
163,22,3.0,2.999999,3.000006,3.000098,3.000002,3.000054,2.999999,2.99998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.15,2.0,3.0,8.0,6.7,8.0,7.9
164,22,3.0,2.999999,3.0000050000000003,3.000081,2.999996,2.999997,3.0,3.0000500000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.1,2.0,2.9,7.7,6.6,7.7,7.8
165,22,3.1589989999999997,3.1589989999999997,3.1170590000000002,3.1004430000000003,3.1003789999999998,3.1003249999999998,3.1004329999999998,3.1614899999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.496,6.1,2.0,3.0,7.7,6.6,7.7,7.8
166,23,3.200036,3.1999989999999996,3.200046,3.199964,3.2,3.200029,3.2000859999999998,3.1999989999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,6.1,2.0,3.0,7.7,6.6,7.7,7.9
167,23,3.2000070000000003,3.1999989999999996,3.200042,3.199967,3.2,3.200002,3.200033,3.1999989999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.952,6.2,2.0,3.0,8.0,6.7,8.0,8.1
168,24,3.263067,3.209486,3.290812,3.299239,3.209462,3.2895,3.2995419999999998,3.208712,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.25,2.0,3.0,8.1,6.7,8.1,8.1
169,22,2.999998,3.0,3.00003,2.999986,3.0,2.999993,3.0000709999999997,3.0,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.2,2.0,3.0,7.8,6.8,7.8,7.7
170,22,3.1000140000000003,3.099999,3.100074,3.100053,3.099999,3.099936,3.100099,3.1,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.884,6.15,2.0,3.0,7.6,6.7,7.6,7.7
171,22,3.167194,3.1368020000000003,3.138792,3.122027,3.1361399999999997,3.149548,3.165933,3.136804,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.879,6.15,2.0,3.0,7.7,6.7,7.7,7.9
172,23,3.257808,3.210068,3.298902,3.298924,3.209125,3.299292,3.248277,3.210067,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.873,6.25,2.0,3.0,7.9,6.7,7.9,8.1
173,23,3.2051930000000004,3.2053719999999997,3.243238,3.298955,3.2992440000000003,3.2991610000000002,3.2515259999999997,3.2053719999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.25,2.0,3.0,8.1,6.7,8.1,8.1
174,23,2.9615,2.961778,2.9758519999999997,2.999635,2.999548,2.99966,2.999644,2.961745,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.472,6.25,2.0,3.0,7.8,6.8,7.8,7.7
175,21,3.0687379999999997,3.0682530000000003,3.0682530000000003,3.042017,2.9999569999999998,3.00484,2.999978,3.000019,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.15,2.0,3.0,7.6,6.7,7.6,7.9
176,23,3.119358,3.127935,3.127935,3.115399,3.128121,3.112176,3.11117,3.11637,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.15,2.0,3.0,8.0,6.7,8.0,8.1
177,22,3.0683049999999996,3.0401860000000003,3.039798,3.090485,3.039826,3.079371,3.087933,3.099702,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.15,2.0,3.0,7.9,6.7,7.9,7.9
178,22,3.034035,3.056622,3.057007,3.000028,3.056622,2.999963,3.0114229999999997,3.00117,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.15,2.0,3.0,7.8,6.7,7.8,7.8
179,22,3.169373,3.1589780000000003,3.158699,3.182268,3.158966,3.1846080000000003,3.1751489999999998,3.179818,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.15,2.0,3.0,7.9,6.7,7.9,8.1
180,23,3.183221,3.224595,3.1915210000000003,3.224746,3.224595,3.1691100000000003,3.174926,3.208993,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.15,2.0,3.0,7.8,6.7,7.8,7.9
181,24,3.399955,3.399955,3.4007310000000004,3.400523,3.399992,3.399988,3.391984,3.392257,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.1,2.0,3.0,8.0,6.5,8.0,8.1
182,24,3.3999989999999998,3.4,3.400605,3.400018,3.399976,3.400019,3.400059,3.400029,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.1,2.0,3.0,7.9,6.5,7.9,8.0
183,25,3.400621,3.4,3.4000500000000002,3.3999989999999998,3.400083,3.400044,3.400021,3.399959,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.05,2.0,3.0,7.8,6.5,7.8,7.8
184,24,3.400394,3.4,3.40015,3.4,3.400068,3.400011,3.40008,3.3999580000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.0,2.0,3.0,7.7,6.5,7.7,7.8
185,25,3.4006849999999997,3.4,3.400071,3.3999989999999998,3.400048,3.400061,3.400065,3.39993,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.0,2.0,3.0,7.7,6.4,7.7,7.8
186,25,3.400473,3.4,3.4001819999999996,3.3999989999999998,3.400027,3.400013,3.400047,3.3998969999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,5.95,2.0,2.9,7.7,6.3,7.7,7.8
187,24,3.397899,3.3999319999999997,3.391511,3.399931,3.382837,3.395395,3.3927910000000003,3.3999520000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,5.95,2.0,3.0,7.7,6.3,7.7,7.7
188,25,3.40065,3.4,3.4,3.400118,3.400005,3.40003,3.399967,3.40004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.472,5.9,2.0,2.9,7.8,6.3,7.8,8.0
189,24,3.393423,3.399918,3.399917,3.384023,3.400097,3.400006,3.391226,3.397647,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.472,5.9,2.0,3.0,7.9,6.3,7.9,8.0
190,25,3.400636,3.4,3.4,3.400082,3.400033,3.4000100000000004,3.400018,3.400042,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,5.9,2.0,2.9,7.9,6.3,7.9,8.0
191,24,3.391692,3.3998150000000003,3.399813,3.3818560000000004,3.3681080000000003,3.400011,3.399988,3.385184,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,5.85,2.0,2.9,7.9,6.3,7.9,8.0
192,25,3.400585,3.4,3.400069,3.4,3.400134,3.400018,3.4000790000000003,3.399985,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.472,5.85,2.0,2.9,7.7,6.3,7.7,7.7
193,25,3.400562,3.4,3.400045,3.399937,3.400013,3.400022,3.400047,3.3999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.861,5.85,2.0,2.9,7.6,6.3,7.6,7.8
194,24,3.400617,3.4,3.4000749999999997,3.399966,3.400049,3.4000079999999997,3.400039,3.4,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.858,5.85,2.0,3.0,7.7,6.2,7.7,7.8
195,25,3.400531,3.3999989999999998,3.400055,3.399976,3.4000909999999998,3.399984,3.400103,3.3999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,5.85,2.0,2.9,7.7,6.2,7.7,7.8
196,24,3.400636,3.4,3.4000410000000003,3.399991,3.400028,3.400051,3.400099,3.4,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,5.9,2.0,2.9,7.7,6.3,7.7,7.8
197,25,3.400681,3.4,3.400134,3.3999740000000003,3.40004,3.400027,3.400021,3.3999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,5.9,2.0,3.0,7.7,6.3,7.7,7.8
198,25,3.4006640000000004,3.4,3.400156,3.3999740000000003,3.400096,3.400021,3.4000630000000003,3.3999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,5.95,2.0,2.9,7.7,6.3,7.7,7.8
199,24,3.394557,3.399775,3.384665,3.3877620000000004,3.3720529999999997,3.400016,3.37696,3.399774,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.864,5.9,2.0,2.9,7.7,6.2,7.7,7.8
200,25,3.400835,3.4,3.4,3.400627,3.4005430000000003,3.3999569999999997,3.399995,3.400391,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,5.9,2.0,3.0,7.9,6.2,7.9,8.1
201,24,3.393589,3.399872,3.399872,3.399503,3.39767,3.39982,3.394829,3.39073,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,5.95,2.0,3.0,8.0,6.3,8.0,8.0
202,25,3.400577,3.4,3.4,3.400137,3.400044,3.400007,3.400018,3.400027,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,5.9,2.0,3.0,7.9,6.3,7.9,8.0
203,24,3.391655,3.399883,3.399882,3.400119,3.400106,3.400026,3.39221,3.391458,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,5.85,2.0,2.9,7.9,6.3,7.9,8.0
204,25,3.400496,3.4,3.400026,3.3999989999999998,3.400026,3.3999989999999998,3.400115,3.3999699999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,5.9,2.0,3.0,7.7,6.3,7.7,7.7
205,24,3.400478,3.399794,3.386458,3.3997919999999997,3.3771660000000003,3.400056,3.390925,3.3987249999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.864,5.85,2.0,3.0,7.6,6.3,7.6,7.8
206,25,3.399998,3.4,3.400033,3.400039,3.3999989999999998,3.4000030000000003,3.40009,3.400009,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,5.85,2.0,3.0,7.7,6.2,7.7,7.8
207,25,3.399971,3.4,3.400056,3.4000459999999997,3.3999989999999998,3.400005,3.40006,3.400038,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,5.9,2.0,2.9,7.8,6.2,7.8,7.8
208,24,3.3999800000000002,3.4,3.4001460000000003,3.400028,3.3999989999999998,3.400005,3.4000340000000002,3.400035,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.861,5.9,2.0,2.9,7.8,6.2,7.8,7.8
209,25,3.399967,3.4,3.400067,3.400049,3.3999989999999998,3.40002,3.4000529999999998,3.400032,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.873,5.95,2.0,2.9,7.8,6.3,7.8,7.9
210,24,3.399976,3.399602,3.382241,3.363004,3.3995970000000004,3.399995,3.380822,3.4000369999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.873,5.95,2.0,2.9,7.8,6.2,7.8,7.9
211,25,3.400067,3.399993,3.4001419999999998,3.3977049999999998,3.400074,3.399991,3.398364,3.400059,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,5.85,2.0,2.9,7.4,6.2,7.4,6.6
212,24,3.400058,3.4,3.400149,3.400098,3.4000100000000004,3.399984,3.400156,3.4000459999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.65,2.0,2.9,6.9,5.9,6.9,6.4
213,25,3.40011,3.4,3.400174,3.4000340000000002,3.400052,3.400005,3.400065,3.4000250000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.5,2.0,3.0,6.8,5.9,6.8,6.3
214,25,3.4000700000000004,3.4,3.400162,3.40002,3.400023,3.399969,3.4000619999999997,3.40006,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.45,2.0,2.9,6.7,5.7,6.7,6.2
215,24,3.4000790000000003,3.3999989999999998,3.4001069999999998,3.400096,3.4000700000000004,3.399959,3.400058,3.400026,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.45,2.0,2.9,6.7,5.5,6.7,6.2
216,25,3.400096,3.3999989999999998,3.400163,3.400064,3.4000529999999998,3.4000079999999997,3.400056,3.40004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.4,2.0,2.9,6.6,5.5,6.6,6.1
217,24,3.400092,3.399947,3.400115,3.390211,3.3897310000000003,3.399982,3.389796,3.400048,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.35,2.0,2.9,6.6,5.4,6.6,6.0
218,25,3.400073,3.4,3.4000850000000002,3.400045,3.399998,3.4000250000000003,3.4001300000000003,3.40002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.3,2.0,2.9,6.6,5.3,6.6,6.0
219,24,3.388386,3.3998980000000003,3.400109,3.38784,3.392276,3.400001,3.398104,3.3948609999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.3,2.0,2.9,6.6,5.3,6.6,6.1
220,25,3.400098,3.3999989999999998,3.400134,3.400028,3.400061,3.399975,3.400058,3.400042,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.112,5.25,2.0,2.9,6.5,5.2,6.5,6.0
221,25,3.400032,3.3999989999999998,3.400074,3.4000459999999997,3.400047,3.400048,3.400054,3.400016,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.121,5.25,2.0,2.9,6.5,5.2,6.5,6.0
222,24,3.4000529999999998,3.4,3.400105,3.4000749999999997,3.400014,3.400013,3.400073,3.400023,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.2,2.0,2.9,6.5,5.2,6.5,6.0
223,25,3.4001129999999997,3.3999989999999998,3.4001300000000003,3.400038,3.400029,3.400005,3.40006,3.400036,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.2,2.0,2.9,6.5,5.2,6.5,5.9
224,24,3.4001300000000003,3.3999989999999998,3.400045,3.400087,3.4000790000000003,3.400027,3.400018,3.400026,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.15,2.0,2.9,6.5,5.2,6.5,5.9
225,25,3.400073,3.3999989999999998,3.4001680000000003,3.400065,3.400043,3.399995,3.400042,3.400055,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,2.9,6.4,5.1,6.4,5.9
226,25,3.400081,3.3999989999999998,3.400125,3.40003,3.40004,3.400004,3.40009,3.400036,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.104,5.15,2.0,2.9,6.4,5.1,6.4,5.9
227,24,3.399686,3.399993,3.400112,3.397922,3.400036,3.4000250000000003,3.400082,3.400066,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,2.9,6.4,5.1,6.4,5.9
228,25,3.400047,3.4,3.400119,3.400064,3.400016,3.400018,3.400076,3.400036,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.125,5.15,2.0,2.9,6.4,5.1,6.4,5.9
229,24,3.4000619999999997,3.399985,3.4001010000000003,3.39576,3.400042,3.399993,3.3979160000000004,3.400009,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.1,2.0,2.9,6.4,5.1,6.4,5.9
230,25,3.400054,3.3999989999999998,3.4001419999999998,3.400036,3.400047,3.400013,3.4000839999999997,3.400038,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,2.9,6.4,5.1,6.4,5.9
231,25,3.40006,3.4,3.400121,3.400042,3.400043,3.399989,3.400066,3.400033,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.1,2.0,2.9,6.4,5.0,6.4,5.8
232,24,3.4000850000000002,3.3999989999999998,3.400153,3.400028,3.400088,3.4000079999999997,3.4000630000000003,3.400049,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.1,2.0,2.9,6.4,5.0,6.4,5.8
233,25,3.4000529999999998,3.3999989999999998,3.400133,3.40004,3.4000340000000002,3.399988,3.4000619999999997,3.400083,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.1,2.0,2.9,6.4,5.0,6.4,5.9
234,24,3.400042,3.3999989999999998,3.400126,3.400132,3.400015,3.400039,3.400064,3.4000529999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.05,2.0,2.9,6.4,5.0,6.4,5.9
235,25,3.400104,3.3999989999999998,3.4001289999999997,3.400073,3.400064,3.399967,3.40008,3.400047,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.1,2.0,2.9,6.4,5.0,6.4,5.8
236,25,3.400076,3.3999989999999998,3.400133,3.400049,3.400029,3.400014,3.400077,3.40006,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.05,2.0,2.9,6.4,5.0,6.4,5.8
