report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
36,10,0.800347,0.80002,0.800554,0.800528,0.800298,0.801336,0.729041,0.740171,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.1,3.7,3.5
37,9,0.700141,0.7000109999999999,0.700374,0.7001609999999999,0.700246,0.7012809999999999,0.700251,0.7000879999999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.1,3.7,3.5
38,10,1.200909,1.200007,1.0353620000000001,1.0305630000000001,1.030149,1.077205,1.032866,1.026014,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.1,3.7,3.5
39,10,0.700365,0.700014,0.700102,0.700159,0.700371,0.7012670000000001,0.700061,0.7003830000000001,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.6,3.1,3.6,3.5
40,10,0.700086,0.7000069999999999,0.7000040000000001,0.70017,0.7001839999999999,0.7011689999999999,0.700607,0.700352,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.7,2.0,2.8,3.6,3.1,3.6,3.4
41,9,0.652257,0.642035,0.649422,0.7002160000000001,0.70026,0.6974589999999999,0.700168,0.700197,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.1,3.6,3.5
42,10,0.800221,0.800016,0.800297,0.800194,0.8003429999999999,0.8013819999999999,0.800385,0.800196,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.1,3.6,3.5
43,10,0.700043,0.700016,0.700055,0.700108,0.700231,0.7001280000000001,0.700043,0.700287,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.1,3.6,3.4
44,9,0.700273,0.7000109999999999,0.7002419999999999,0.700217,0.700468,0.700693,0.7002,0.7003429999999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.1,3.6,3.4
45,10,0.924057,0.9215570000000001,0.901005,0.89064,0.901868,0.949112,1.032486,0.839007,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.1,3.6,3.5
46,10,0.800271,0.800006,0.800348,0.800296,0.800144,0.8011079999999999,0.8001459999999999,0.800042,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.5
47,10,0.744626,0.711086,0.7001369999999999,0.7000660000000001,0.700324,0.701178,0.700098,0.7002619999999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.4
48,9,0.7002970000000001,0.700016,0.700235,0.700095,0.700324,0.700979,0.700077,0.7001430000000001,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.4
49,10,0.783054,0.742454,0.74699,0.704321,0.745171,0.760838,0.735743,0.706386,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.4
50,10,1.043199,1.0357129999999999,0.960354,0.962274,0.9588139999999999,1.0214940000000001,0.916068,0.956638,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.4
51,9,0.700364,0.70001,0.700175,0.700196,0.7002,0.70143,0.700519,0.7003619999999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.3
52,10,0.7309829999999999,0.741778,1.699547,1.974545,0.85334,2.05679,0.8452580000000001,0.8561219999999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.5
53,10,0.7027340000000001,0.744917,0.746919,0.704353,0.708283,0.761842,0.7008880000000001,0.700316,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.4
54,10,0.800268,0.8000109999999999,0.800547,0.8003429999999999,0.800395,0.8013640000000001,0.8004690000000001,0.800241,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.4
55,9,1.054086,1.276235,0.745287,0.6996720000000001,1.094516,0.9515309999999999,0.803296,0.9990180000000001,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.9,3.6,3.0,3.6,3.3
56,10,1.089529,1.0425609999999998,1.088402,1.0839480000000001,1.02228,1.099066,1.023853,1.011178,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.4
57,10,0.70027,0.700006,0.7002630000000001,0.70026,0.700313,0.701468,0.700078,0.700312,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.4
58,10,0.700176,0.700021,0.700288,0.700101,0.70033,0.700769,0.700082,0.700298,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.65,2.0,2.8,3.6,3.0,3.6,3.3
59,9,0.70017,0.7000149999999999,0.7002240000000001,0.700376,0.700083,0.7008920000000001,0.7002809999999999,0.7003189999999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.6,2.0,2.8,3.6,3.0,3.6,3.3
60,10,1.043686,1.026707,1.033542,1.031461,1.034575,1.067317,1.0337370000000001,1.0272000000000001,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.6,2.0,2.8,3.6,3.0,3.6,3.3
