report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
119,19,2.699848,2.6999989999999996,2.6999989999999996,2.7,2.7,2.699977,2.700064,2.699949,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.25,2.0,2.9,7.7,6.9,7.7,7.6
120,20,2.800027,2.8,2.799996,2.799989,2.8000010000000004,2.7999989999999997,2.799998,2.7999989999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.847,6.2,2.0,3.0,7.6,6.9,7.6,7.7
121,22,3.109502,3.110088,3.109502,3.101731,3.10156,3.101587,3.101754,3.102532,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.25,2.0,2.9,8.0,6.8,8.0,8.1
122,22,3.095712,3.097209,3.095709,3.1000419999999997,3.099289,3.099119,3.09939,3.098881,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.2,2.0,3.0,8.0,6.8,8.0,8.1
123,21,2.9,2.899998,2.9,2.899993,2.899995,2.899909,2.8999960000000002,2.900065,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.382,6.15,2.0,3.0,7.6,6.8,7.6,7.5
124,21,3.000248,3.0,3.0,3.000036,3.0001170000000004,3.000008,3.000047,3.0,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.1,2.0,3.0,7.5,6.6,7.5,7.4
125,22,3.10012,3.1,3.0999920000000003,3.0999630000000002,3.0999980000000003,3.100009,3.0999920000000003,3.099995,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.1,2.0,3.0,7.6,6.6,7.6,7.6
126,23,3.100359,3.1,3.1,3.1,3.100039,3.09996,3.100028,3.099999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.861,6.1,2.0,2.9,7.8,6.6,7.8,7.8
127,22,3.1438420000000002,3.17366,3.17366,3.116436,3.1319160000000004,3.115482,3.115747,3.173883,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.048,6.15,2.0,3.0,8.0,6.6,8.0,8.0
128,23,3.144168,3.1677890000000004,3.167068,3.167068,3.132632,3.116214,3.115123,3.1166419999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.2,2.0,2.9,8.0,6.7,8.0,8.0
129,22,2.973261,2.952169,2.952637,2.999715,2.952622,2.999446,2.999738,2.9994520000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.15,2.0,2.9,7.8,6.7,7.8,7.6
130,21,3.059409,3.0226770000000003,3.0974630000000003,3.096609,3.023331,3.096688,3.088629,3.023327,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.873,6.1,2.0,3.0,7.5,6.7,7.5,7.5
131,22,3.1009029999999997,3.1,3.099982,3.1000419999999997,3.100098,3.099991,3.1,3.1,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.879,6.1,2.0,2.9,7.7,6.6,7.7,7.9
132,23,3.1398270000000004,3.140611,3.123922,3.120215,3.115334,3.114967,3.139806,3.121623,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.16,6.15,2.0,3.0,8.0,6.7,8.0,8.1
133,22,2.999999,2.999999,3.000006,3.000145,2.999982,3.000038,3.0,3.000092,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.15,2.0,3.0,8.0,6.7,8.0,7.8
134,22,3.06066,3.0603960000000003,3.079401,3.100151,3.100047,3.099969,3.06066,3.100072,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.15,2.0,3.0,7.7,6.6,7.7,7.9
135,22,3.120639,3.139783,3.100586,3.0973539999999997,3.1395340000000003,3.100286,3.096199,3.139537,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.465,6.1,2.0,3.0,7.7,6.6,7.7,7.7
136,23,3.222698,3.2354209999999997,3.210938,3.211187,3.2351739999999998,3.210422,3.220046,3.2351739999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.15,2.0,3.0,7.7,6.6,7.7,7.8
137,23,3.193825,3.200232,3.196838,3.1956840000000004,3.20023,3.191331,3.191814,3.2002289999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.134,6.2,2.0,2.9,8.0,6.7,8.0,8.0
138,23,3.205622,3.210594,3.203768,3.1980329999999997,3.2105140000000003,3.200761,3.181598,3.2105140000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.25,2.0,3.0,8.1,6.7,8.1,8.0
139,23,2.999993,3.000001,3.000032,2.999985,2.999999,2.999993,3.0000210000000003,3.000008,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.2,2.0,2.9,7.8,6.8,7.8,7.5
140,22,3.100023,3.1,3.100122,3.099939,3.1,3.1000199999999998,3.1000039999999998,3.0999980000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.881,6.15,2.0,3.0,7.6,6.7,7.6,7.7
141,22,3.1667899999999998,3.102513,3.187217,3.1967939999999997,3.102441,3.193308,3.1806509999999997,3.0984659999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.879,6.15,2.0,3.0,7.7,6.7,7.7,7.8
142,23,3.200042,3.2,3.200114,3.1999299999999997,3.1999989999999996,3.200016,3.2000129999999998,3.1999989999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.25,2.0,3.0,7.9,6.7,7.9,8.1
143,23,3.1999989999999996,3.2,3.2001950000000003,3.199981,3.200005,3.200033,3.200027,3.1999989999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.25,2.0,3.0,8.1,6.8,8.1,8.0
144,23,2.999999,3.0,3.0002020000000003,2.9999499999999997,3.000006,3.000061,2.999993,3.0,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.25,2.0,3.0,7.7,6.8,7.7,7.6
145,21,3.0543270000000002,3.054328,3.055728,3.017678,3.000255,3.000366,3.000445,3.0005059999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.15,2.0,3.0,7.6,6.7,7.6,8.0
146,23,3.1001399999999997,3.1,3.1,3.100289,3.099999,3.0999499999999998,3.1000900000000002,3.1001260000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.952,6.15,2.0,3.0,8.0,6.7,8.0,8.1
147,22,3.019993,3.092314,3.089778,3.002893,3.089826,3.000373,3.009368,3.0005659999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.15,2.0,3.0,7.9,6.7,7.9,7.9
148,22,3.099964,3.099999,3.1,3.100309,3.099999,3.1000349999999997,3.100045,3.099984,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.1,2.0,3.0,7.8,6.7,7.8,8.0
149,22,3.104867,3.141933,3.138616,3.10378,3.138616,3.100855,3.102804,3.1013249999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.15,2.0,3.0,7.9,6.7,7.9,8.1
150,24,3.21072,3.193934,3.193934,3.193307,3.257549,3.2255599999999998,3.248881,3.223449,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.2,2.0,3.0,7.8,6.7,7.8,7.9
151,23,3.4,3.3999989999999998,3.400124,3.400049,3.400028,3.399985,3.40009,3.4000169999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.496,6.1,2.0,3.0,8.0,6.5,8.0,7.6
152,25,3.4,3.3999989999999998,3.400102,3.4000500000000002,3.4000100000000004,3.39995,3.400087,3.400009,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.1,2.0,3.0,7.9,6.5,7.9,7.6
153,24,3.4001230000000002,3.4,3.40011,3.4,3.40004,3.400011,3.400083,3.400028,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.0,2.0,3.0,7.8,6.5,7.8,7.6
154,25,3.391995,3.397434,3.398129,3.39777,3.3889229999999997,3.399973,3.39106,3.395863,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.0,2.0,3.0,7.7,6.5,7.7,7.6
155,25,3.4001460000000003,3.3999989999999998,3.400081,3.4,3.400013,3.399954,3.400042,3.400058,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,5.95,2.0,3.0,7.7,6.4,7.7,7.6
156,24,3.40011,3.4,3.400102,3.4,3.400047,3.400005,3.4000030000000003,3.400066,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.0,2.0,3.0,7.7,6.3,7.7,7.5
157,25,3.400496,3.399939,3.394362,3.399939,3.393035,3.396993,3.3939749999999997,3.4,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,5.9,2.0,3.0,7.7,6.3,7.7,7.5
158,24,3.4001129999999997,3.4,3.4,3.4000839999999997,3.400029,3.399989,3.400027,3.40006,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,5.95,2.0,3.0,7.9,6.3,7.9,7.4
159,25,3.400291,3.4,3.4,3.4001069999999998,3.400016,3.39999,3.400009,3.40004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.472,5.9,2.0,2.9,7.9,6.3,7.9,7.4
160,24,3.400285,3.4,3.4,3.400125,3.400047,3.400001,3.4,3.400011,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,5.85,2.0,3.0,7.9,6.3,7.9,7.4
161,25,3.400376,3.4,3.4,3.400148,3.400048,3.3999409999999997,3.4000700000000004,3.40004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,5.85,2.0,2.9,7.9,6.3,7.9,7.4
162,24,3.400448,3.4,3.400127,3.4,3.40002,3.4000239999999997,3.40009,3.400058,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,5.85,2.0,3.0,7.7,6.3,7.7,7.5
163,25,3.400363,3.4,3.400132,3.4000459999999997,3.400059,3.399982,3.400014,3.4,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.861,5.85,2.0,2.9,7.6,6.3,7.6,7.5
164,25,3.400288,3.4,3.400105,3.400021,3.4000410000000003,3.399983,3.40009,3.4,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,5.85,2.0,3.0,7.7,6.2,7.7,7.6
165,24,3.400268,3.3999989999999998,3.4001080000000004,3.4000239999999997,3.400013,3.400005,3.400005,3.4,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,5.9,2.0,2.9,7.7,6.2,7.7,7.6
166,25,3.4001900000000003,3.3999989999999998,3.4001069999999998,3.400052,3.4000749999999997,3.399946,3.400086,3.4,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.861,5.85,2.0,2.9,7.7,6.3,7.7,7.6
167,24,3.400134,3.3999989999999998,3.400136,3.400038,3.400049,3.3999960000000002,3.400044,3.4,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,5.9,2.0,2.9,7.7,6.3,7.7,7.6
168,25,3.4001129999999997,3.399998,3.400078,3.400039,3.400032,3.3999650000000003,3.4000239999999997,3.4,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,5.9,2.0,2.9,7.7,6.3,7.7,7.6
169,25,3.400058,3.4000019999999997,3.4000500000000002,3.4000019999999997,3.400023,3.399993,3.4000120000000003,3.3999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,5.9,2.0,2.9,7.7,6.2,7.7,7.5
170,24,3.4001930000000002,3.3999989999999998,3.3999989999999998,3.400121,3.4001669999999997,3.399978,3.399994,3.400095,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,5.95,2.0,3.0,8.0,6.2,8.0,7.5
171,24,3.400258,3.4,3.3999989999999998,3.4001819999999996,3.4000850000000002,3.399976,3.399993,3.40003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,5.9,2.0,2.9,8.0,6.3,8.0,7.4
172,25,3.400382,3.4,3.4,3.4001390000000002,3.400016,3.399992,3.400071,3.400013,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,5.9,2.0,2.9,7.9,6.3,7.9,7.4
173,24,3.40046,3.3999989999999998,3.4,3.4001669999999997,3.400029,3.400001,3.40003,3.400036,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,5.9,2.0,3.0,7.9,6.3,7.9,7.4
174,25,3.4004659999999998,3.4,3.400132,3.4,3.400102,3.3999319999999997,3.400036,3.400068,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,5.85,2.0,2.9,7.7,6.3,7.7,7.5
175,25,3.4004369999999997,3.3999989999999998,3.400104,3.4,3.400082,3.399997,3.400067,3.400038,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.853,5.85,2.0,2.9,7.6,6.2,7.6,7.5
176,24,3.40004,3.4,3.400124,3.4000250000000003,3.4,3.400001,3.400058,3.400047,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,5.85,2.0,2.9,7.7,6.2,7.7,7.5
177,25,3.4000250000000003,3.3999989999999998,3.400086,3.4000529999999998,3.4,3.40002,3.4000839999999997,3.400016,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.859,5.9,2.0,2.9,7.8,6.2,7.8,7.4
178,24,3.4000169999999996,3.4,3.400137,3.4000500000000002,3.4,3.4000239999999997,3.40003,3.40004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,5.95,2.0,2.9,7.8,6.2,7.8,7.5
179,25,3.399991,3.4,3.400082,3.400044,3.4,3.400027,3.4000369999999998,3.400048,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.873,5.9,2.0,2.9,7.8,6.3,7.8,7.5
180,24,3.4000030000000003,3.4,3.400126,3.400047,3.4,3.400027,3.400026,3.400078,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,5.95,2.0,3.0,7.8,6.2,7.8,7.5
./benchmark:19:in `digest': Interrupt
	from ./benchmark:19:in `digest'
	from ./benchmark:19:in `hexdigest'
	from ./benchmark:19:in `waste_cpu'
	from ./benchmark:102:in `block in <main>'
	from ./benchmark:100:in `each'
	from ./benchmark:100:in `<main>'
