report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
118,20,2.868393,2.8414200000000003,2.841768,2.899925,2.841768,2.890513,2.9000100000000004,2.8417689999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.35,2.0,3.6,7.7,7.1,7.7,7.8
119,21,2.9001819999999996,2.8999989999999998,2.8999989999999998,2.8999029999999997,2.8999989999999998,2.9000839999999997,2.900105,2.9,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.4,2.0,3.6,7.8,7.1,7.8,7.9
120,21,2.91268,2.900983,2.900982,2.8067379999999997,2.900979,2.911228,2.8025279999999997,2.8993200000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,8.0,7.2,8.0,7.9
121,21,2.900799,2.903586,2.903585,2.90367,2.903585,2.901513,2.9030839999999998,2.901454,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.45,2.0,3.6,8.1,7.3,8.1,8.1
122,19,2.487237,2.4652489999999996,2.4652489999999996,2.464576,2.4652469999999997,2.499596,2.4996959999999997,2.499319,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.4,2.0,3.6,7.7,7.3,7.7,7.3
123,19,2.600082,2.6,2.599999,2.6,2.599999,2.600056,2.600022,2.5999879999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.514,6.25,2.0,3.6,7.2,7.0,7.2,7.3
124,18,2.599967,2.6,2.5999630000000002,2.600018,2.599999,2.600031,2.600003,2.6,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,6.2,2.0,3.6,7.2,6.9,7.2,7.3
125,20,2.6999940000000002,2.699998,2.700088,2.7000390000000003,2.6999989999999996,2.699839,2.7,2.7,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,6.25,2.0,3.6,7.3,6.9,7.3,7.5
126,19,2.780998,2.767835,2.800007,2.799996,2.76757,2.79436,2.767835,2.767835,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,6.3,2.0,3.6,7.6,6.9,7.6,7.8
127,21,2.858484,2.8589279999999997,2.893538,2.858926,2.89955,2.892742,2.858924,2.899915,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.181,6.4,2.0,3.6,7.8,6.9,7.8,7.9
128,21,2.899861,2.899862,2.900677,2.899862,2.900067,2.899891,2.899863,2.9015880000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.952,6.5,2.0,3.6,8.0,7.0,8.0,8.1
129,20,2.7999989999999997,2.8,2.799989,2.7999989999999997,2.799995,2.8000079999999996,2.8,2.799996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.45,2.0,3.6,8.0,7.1,8.0,8.0
130,20,2.7999989999999997,2.8,2.8000320000000003,2.7999989999999997,2.799997,2.800043,2.8,2.8000030000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,7.8,7.1,7.8,7.9
131,21,2.9,2.8999989999999998,2.899891,2.8999989999999998,2.900006,2.900087,2.8999989999999998,2.9000030000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.45,2.0,3.6,7.8,7.1,7.8,8.0
132,21,2.9658249999999997,2.937772,2.9375109999999998,2.938189,2.938189,2.978251,2.9829589999999997,2.976493,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,8.0,7.2,8.0,8.2
133,21,2.800009,2.7999989999999997,2.8,2.7999989999999997,2.8,2.8000010000000004,2.7999769999999997,2.800025,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.45,2.0,3.6,8.0,7.2,8.0,7.9
134,20,2.7958000000000003,2.725647,2.725473,2.725473,2.725473,2.748074,2.7824400000000002,2.740978,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.465,6.4,2.0,3.6,7.6,7.2,7.6,7.7
135,20,2.8000010000000004,2.7999989999999997,2.8,2.8,2.8,2.799976,2.800005,2.800035,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.884,6.4,2.0,3.6,7.7,7.2,7.7,7.8
136,20,2.900128,2.8999989999999998,2.8999989999999998,2.9,2.8999989999999998,2.899947,2.9000700000000004,2.9000700000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.45,2.0,3.6,7.8,7.1,7.8,8.0
137,21,2.900098,2.9,2.9,2.9,2.8999989999999998,2.899989,2.900027,2.900015,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.45,2.0,3.7,7.9,7.2,7.9,8.1
138,21,2.933889,2.9080340000000002,2.907366,2.9080340000000002,2.908035,2.951282,2.9555149999999997,2.9554810000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.472,6.5,2.0,3.6,8.0,7.2,8.0,8.1
139,20,2.6935189999999998,2.673344,2.673177,2.673344,2.6731100000000003,2.69644,2.6999989999999996,2.6999850000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.5,2.0,3.6,7.8,7.2,7.8,7.7
140,20,2.774571,2.774571,2.7287,2.77457,2.7050430000000003,2.765526,2.774285,2.780348,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.836,6.4,2.0,3.6,7.6,7.1,7.6,7.7
141,20,2.882629,2.880663,2.8806640000000003,2.880665,2.8253519999999996,2.806534,2.800449,2.800461,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.873,6.4,2.0,3.6,7.7,7.1,7.7,7.9
142,21,2.900045,2.9,2.9,2.9,2.9,2.9001129999999997,2.899992,2.900027,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.45,2.0,3.6,7.9,7.1,7.9,8.0
143,21,2.9007669999999997,2.9022020000000004,2.9020639999999998,2.902203,2.902263,2.900485,2.9022020000000004,2.900047,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.41,6.55,2.0,3.6,8.1,7.1,8.1,8.1
144,20,2.6096500000000002,2.6715459999999998,2.6708600000000002,2.6708600000000002,2.671869,2.602927,2.600159,2.600214,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.45,2.0,3.6,7.8,7.2,7.8,7.7
145,19,2.783072,2.732679,2.7326770000000002,2.732676,2.7308600000000003,2.7945610000000003,2.791674,2.796798,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.882,6.4,2.0,3.6,7.6,7.1,7.6,7.7
146,20,2.8,2.7999989999999997,2.8,2.8000320000000003,2.799985,2.799973,2.800029,2.7999989999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.884,6.4,2.0,3.6,7.7,7.1,7.7,7.8
147,21,2.9,2.9,2.8999989999999998,2.899929,2.90008,2.900052,2.900042,2.9,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,6.45,2.0,3.6,7.8,7.1,7.8,8.0
148,21,2.904967,2.904696,2.9046950000000002,2.9025630000000002,2.901341,2.901176,2.901759,2.904694,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.315,6.5,2.0,3.6,8.0,7.2,8.0,8.1
149,20,2.7999870000000002,2.7999989999999997,2.8,2.8000030000000002,2.7999989999999997,2.8000010000000004,2.799995,2.7999989999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.5,2.0,3.6,7.8,7.2,7.8,7.9
150,20,2.900033,2.9,2.9,2.8999989999999998,2.8999989999999998,2.900023,2.900016,2.900006,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.45,2.0,3.6,7.9,7.2,7.9,8.0
151,22,3.099999,3.1,3.099996,3.100144,3.100079,3.0999589999999997,3.099999,3.1000479999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,8.1,7.2,8.1,8.1
152,22,3.099999,3.1,3.0999980000000003,3.100644,3.100072,3.099939,3.100024,3.1001480000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.4,2.0,3.6,8.1,7.1,8.1,8.1
153,21,1.6,1.599999,1.6,1.600202,1.600009,1.599988,1.60004,1.600039,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.5,6.35,2.0,3.6,8.0,7.0,8.0,6.4
154,11,1.65602,1.655522,1.656018,1.661645,1.6098320000000002,1.657161,1.659521,1.634839,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.649,6.0,2.0,3.6,6.1,7.0,6.1,5.8
155,13,1.999999,1.999999,2.0,2.0002590000000002,2.000037,1.999979,2.000003,2.000024,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,4.665,5.75,2.0,3.6,5.8,6.2,5.8,5.8
156,15,2.1,2.1,2.1,2.100527,2.100008,2.0999749999999997,2.099969,2.1000859999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,3.875,5.65,2.0,3.6,5.8,5.9,5.8,5.8
157,16,2.31385,2.312723,2.3138490000000003,2.3545920000000002,2.365903,2.377645,2.3219920000000003,2.33848,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,3.48,5.65,2.0,3.6,6.0,5.9,6.0,6.2
158,17,2.45182,2.451158,2.4518180000000003,2.479123,2.4995819999999997,2.499431,2.495899,2.492489,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.75,2.0,3.6,6.4,5.9,6.4,6.6
159,18,2.6,2.599999,2.6,2.600218,2.600085,2.599967,2.599982,2.6000010000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,4.47,5.9,2.0,3.6,6.8,5.9,6.8,7.0
160,19,2.699982,2.7,2.700075,2.700156,2.6999989999999996,2.699974,2.7,2.6998409999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,6.0,2.0,3.6,7.0,5.9,7.0,7.1
161,20,2.808576,2.815037,2.800528,2.800438,2.8150500000000003,2.800475,2.815164,2.800574,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.127,6.0,2.0,3.6,7.1,6.1,7.1,7.3
162,21,2.834036,2.860794,2.874362,2.84347,2.860794,2.802483,2.860522,2.859397,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,6.0,2.0,3.6,7.2,6.1,7.2,7.4
163,21,3.00003,3.0,3.0,3.000137,2.999999,2.999999,2.9999879999999997,3.000007,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,6.1,2.0,3.6,7.4,6.2,7.4,7.7
164,22,3.035805,3.06091,3.060527,3.0103069999999996,3.060525,3.090953,3.0165680000000004,3.05135,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.125,6.15,2.0,3.6,7.6,6.4,7.6,7.8
165,22,3.101486,3.103417,3.103383,3.1037109999999997,3.103383,3.1012489999999997,3.102613,3.102018,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.703,6.25,2.0,3.6,7.9,6.4,7.9,8.1
166,23,3.1039250000000003,3.10614,3.10602,3.106755,3.10602,3.101487,3.1035100000000004,3.1035459999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.25,2.0,3.6,8.1,6.7,8.1,8.1
167,21,2.800051,2.7999989999999997,2.8000010000000004,2.800052,2.8,2.8000030000000002,2.799989,2.8000160000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.2,2.0,3.6,7.7,6.7,7.7,7.5
168,21,2.9880880000000003,2.948751,2.999712,2.996679,2.94874,2.9999890000000002,2.9483699999999997,2.995241,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.15,2.0,3.6,7.5,6.6,7.5,7.6
169,22,3.048075,3.043621,3.079047,3.0672159999999997,3.04392,3.039614,3.043526,3.086473,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.873,6.15,2.0,3.6,7.6,6.6,7.6,7.9
170,22,3.1086199999999997,3.144977,3.144661,3.1057330000000003,3.144662,3.100155,3.10356,3.1059099999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.2,2.0,3.6,7.8,6.6,7.8,8.0
171,22,3.0786819999999997,3.1096329999999996,3.10929,3.062707,3.109266,3.0772489999999997,3.042059,3.059139,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.437,6.25,2.0,3.6,8.1,6.7,8.1,8.1
172,22,2.8282,2.832728,2.83356,2.8529839999999997,2.833521,2.870116,2.870046,2.873373,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.2,2.0,3.7,7.7,6.7,7.7,7.5
173,21,2.934341,2.948956,2.949139,2.961344,2.948956,2.918903,2.973606,2.9409929999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.15,2.0,3.6,7.5,6.7,7.5,7.5
174,21,3.051619,3.024284,3.0238009999999997,3.094094,3.024285,3.100012,3.080933,3.100013,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,6.15,2.0,3.6,7.6,6.7,7.6,7.8
175,22,3.107263,3.117314,3.10861,3.105921,3.117228,3.10257,3.117229,3.111746,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,6.2,2.0,3.6,7.8,6.7,7.8,8.1
176,23,3.100782,3.1027669999999996,3.100415,3.1019490000000003,3.102745,3.100045,3.102745,3.1019810000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.211,6.25,2.0,3.6,8.0,6.7,8.0,8.1
177,22,3.043594,3.046507,3.016404,3.026734,3.0459810000000003,3.0909609999999996,3.017496,3.0459810000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.25,2.0,3.6,7.7,6.8,7.7,7.6
178,22,3.1000430000000003,3.099999,3.1,3.1005030000000002,3.1,3.099995,3.1001149999999997,3.1001689999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.847,6.25,2.0,3.6,7.8,6.8,7.8,8.0
179,22,3.100197,3.1023110000000003,3.10034,3.1006129999999996,3.1023159999999996,3.100271,3.102328,3.100336,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.097,6.3,2.0,3.6,8.0,6.8,8.0,8.1
180,23,3.000024,3.0,2.99999,2.9999890000000002,3.0000210000000003,3.000003,3.0,3.000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.25,2.0,3.6,7.9,6.8,7.9,7.8
181,23,3.359791,3.356275,3.3560309999999998,3.3664110000000003,3.370047,3.338211,3.382968,3.3778919999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.2,2.0,3.6,7.9,6.8,7.9,7.8
182,24,3.400033,3.4,3.400125,3.40008,3.4,3.3999580000000003,3.400127,3.400018,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.15,2.0,3.6,8.0,6.7,8.0,7.6
183,25,3.400015,3.399935,3.400115,3.388048,3.399935,3.3987559999999997,3.396176,3.40002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.15,2.0,3.6,7.9,6.7,7.9,7.6
184,24,3.400019,3.4,3.400048,3.40008,3.4,3.39996,3.4001390000000002,3.400035,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.15,2.0,3.6,7.9,6.6,7.9,7.5
185,25,3.400402,3.3999189999999997,3.400078,3.400004,3.397966,3.392611,3.392937,3.3999189999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.1,2.0,3.6,7.8,6.6,7.8,7.6
186,24,3.400544,3.3999989999999998,3.4,3.4001900000000003,3.400039,3.399949,3.4000239999999997,3.400088,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.1,2.0,3.6,7.9,6.6,7.9,7.5
187,25,3.400279,3.398748,3.398759,3.37254,3.3786300000000002,3.400004,3.4,3.384303,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.1,2.0,3.6,8.0,6.6,8.0,7.4
188,23,2.740301,2.7722759999999997,2.7719609999999997,2.703477,2.70061,2.700387,2.708666,2.700618,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.05,2.0,3.6,7.9,6.5,7.9,6.7
189,21,2.899739,2.9,2.9,2.8999639999999998,2.900018,2.900027,2.899994,2.900027,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.524,5.85,2.0,3.6,6.8,6.5,6.8,6.5
190,21,3.0002530000000003,2.999999,3.0,3.00004,3.0000109999999998,2.999969,3.00006,3.00013,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.123,5.85,2.0,3.6,6.9,6.2,6.9,6.6
191,23,3.200147,3.1999969999999998,3.2,3.2000189999999997,3.200087,3.1999989999999996,3.200032,3.200041,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.85,2.0,3.6,7.1,6.2,7.1,6.9
192,23,3.299819,3.2999989999999997,3.2999989999999997,3.299974,3.3000320000000003,3.3000059999999998,3.300027,3.300048,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.85,2.0,3.6,7.4,6.1,7.4,7.0
193,24,3.383835,3.3754459999999997,3.375412,3.393611,3.385326,3.398661,3.393905,3.394876,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.95,2.0,3.6,7.6,6.2,7.6,7.6
194,25,3.397273,3.399854,3.399854,3.3941109999999997,3.395913,3.399703,3.4000019999999997,3.400343,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.836,6.0,2.0,3.6,7.9,6.2,7.9,8.1
195,25,3.397559,3.399562,3.400099,3.4001300000000003,3.399558,3.4,3.391406,3.389703,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.1,2.0,3.6,7.8,6.3,7.8,7.9
196,24,3.4000030000000003,3.4,3.400039,3.400094,3.3999989999999998,3.400035,3.400207,3.400029,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.1,2.0,3.6,7.8,6.3,7.8,7.9
197,25,3.396937,3.399095,3.400076,3.400059,3.399087,3.399987,3.395722,3.381694,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.05,2.0,3.6,7.8,6.4,7.8,7.9
198,24,3.399966,3.4,3.400126,3.400049,3.4,3.4000410000000003,3.4001,3.400031,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.05,2.0,3.6,7.8,6.4,7.8,7.8
199,25,3.400007,3.399162,3.389847,3.4000700000000004,3.399147,3.4000120000000003,3.400126,3.38537,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.05,2.0,3.6,7.8,6.4,7.8,7.8
200,24,3.399972,3.4,3.4000239999999997,3.400072,3.4,3.400007,3.4000839999999997,3.400049,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.05,2.0,3.6,7.8,6.4,7.8,7.8
201,25,3.399987,3.399052,3.36922,3.398467,3.399051,3.399988,3.400059,3.400069,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.05,2.0,3.6,7.8,6.4,7.8,7.5
202,25,3.395808,3.39994,3.39994,3.389199,3.398161,3.4000250000000003,3.399991,3.400191,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.0,2.0,3.6,7.9,6.4,7.9,8.0
203,24,3.400621,3.3999789999999996,3.3999789999999996,3.400104,3.395618,3.400011,3.399749,3.395778,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.0,2.0,3.6,7.9,6.4,7.9,8.0
204,25,3.399993,3.399911,3.400136,3.400054,3.3999099999999998,3.400005,3.393405,3.3989000000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.05,2.0,3.6,7.8,6.4,7.8,7.8
205,24,3.399971,3.399937,3.3877669999999998,3.400077,3.399937,3.3999859999999997,3.4000619999999997,3.3900569999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.05,2.0,3.6,7.8,6.4,7.8,7.8
206,25,3.399857,3.3998600000000003,3.396929,3.39823,3.399076,3.400009,3.400099,3.400038,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.05,2.0,3.6,7.8,6.4,7.8,7.8
207,24,3.4,3.4,3.400276,3.400074,3.4000030000000003,3.4000630000000003,3.4000250000000003,3.400001,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.05,2.0,3.6,7.7,6.4,7.7,7.8
208,25,3.3999989999999998,3.4,3.40008,3.400055,3.399931,3.400019,3.400023,3.3999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.05,2.0,3.6,7.7,6.4,7.7,7.8
209,25,3.398308,3.3998090000000003,3.399031,3.398516,3.387487,3.399701,3.399808,3.394621,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.0,2.0,3.6,7.8,6.4,7.8,8.0
210,24,3.378849,3.368351,3.348413,3.39214,3.391395,3.3936979999999997,3.368124,3.39158,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.0,2.0,3.6,7.9,6.4,7.9,8.0
211,25,3.4000630000000003,3.3999989999999998,3.400152,3.400007,3.4000839999999997,3.3999960000000002,3.4000619999999997,3.4000630000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.928,5.85,2.0,3.6,7.1,6.4,7.1,6.4
212,24,3.40006,3.4,3.400149,3.400121,3.4000630000000003,3.4000030000000003,3.400119,3.400028,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.11,5.7,2.0,3.6,6.8,6.0,6.8,6.3
213,25,3.400098,3.39994,3.397211,3.3983209999999997,3.39806,3.399989,3.396172,3.385366,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.108,5.65,2.0,3.6,6.7,6.0,6.7,6.3
214,24,3.400058,3.4,3.400112,3.400064,3.400014,3.399993,3.400186,3.400026,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.6,2.0,3.6,6.7,5.8,6.7,6.2
215,25,3.4000790000000003,3.4,3.400126,3.39969,3.397999,3.399455,3.400171,3.398373,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.55,2.0,3.5,6.6,5.8,6.6,6.1
216,25,3.400083,3.399993,3.39705,3.400059,3.400005,3.400006,3.4001799999999998,3.400069,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.55,2.0,3.5,6.6,5.6,6.6,6.2
217,24,3.400133,3.3999989999999998,3.40004,3.4000749999999997,3.4001129999999997,3.400004,3.4002,3.4000410000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.45,2.0,3.5,6.6,5.5,6.6,6.1
218,25,3.400047,3.4,3.400106,3.4000619999999997,3.400004,3.400005,3.4001680000000003,3.400055,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.45,2.0,3.5,6.6,5.5,6.6,6.1
219,24,3.40009,3.4,3.400089,3.400049,3.400073,3.3999989999999998,3.4002269999999997,3.400036,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.45,2.0,3.5,6.6,5.5,6.6,6.1
220,25,3.395065,3.399923,3.3802220000000003,3.399359,3.3969430000000003,3.400014,3.4001,3.381456,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.45,2.0,3.5,6.6,5.4,6.6,6.1
221,25,3.400088,3.3999479999999997,3.40012,3.400074,3.3979310000000003,3.4000100000000004,3.3950929999999997,3.388074,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.45,2.0,3.5,6.5,5.4,6.5,6.0
222,24,3.400066,3.4,3.400093,3.400073,3.400033,3.399995,3.40016,3.400033,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.11,5.45,2.0,3.5,6.5,5.4,6.5,6.0
223,25,3.398559,3.3998530000000002,3.382287,3.398759,3.3946680000000002,3.400007,3.396159,3.375077,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.104,5.4,2.0,3.5,6.5,5.4,6.5,6.1
224,24,3.400061,3.3999989999999998,3.400119,3.400103,3.4000459999999997,3.400029,3.400203,3.400055,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.35,2.0,3.5,6.5,5.3,6.5,6.0
225,25,3.400072,3.3999989999999998,3.400083,3.400121,3.4000030000000003,3.400014,3.400183,3.4000410000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.4,2.0,3.5,6.5,5.3,6.5,6.0
226,24,3.4000700000000004,3.4,3.4001069999999998,3.400057,3.400068,3.399985,3.4002109999999997,3.4000250000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.35,2.0,3.5,6.5,5.3,6.5,6.0
227,25,3.400119,3.4,3.4001550000000003,3.400057,3.400043,3.399985,3.400183,3.400031,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.112,5.3,2.0,3.5,6.5,5.3,6.5,6.0
228,25,3.396162,3.39995,3.3927840000000002,3.4000749999999997,3.4001230000000002,3.400014,3.4000909999999998,3.398313,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.35,2.0,3.5,6.5,5.3,6.5,6.0
229,24,3.400072,3.4,3.400072,3.400047,3.400064,3.399992,3.40015,3.400019,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.108,5.3,2.0,3.5,6.5,5.3,6.5,6.0
230,25,3.400033,3.4,3.400121,3.400105,3.4000019999999997,3.400004,3.40016,3.4000459999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.106,5.3,2.0,3.5,6.5,5.3,6.5,6.0
231,24,3.400051,3.4,3.400114,3.400078,3.4000500000000002,3.399956,3.400125,3.400029,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.11,5.3,2.0,3.5,6.4,5.3,6.4,5.9
232,25,3.400069,3.4,3.400141,3.400102,3.400031,3.399967,3.400169,3.400124,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.3,2.0,3.5,6.4,5.2,6.4,5.9
233,25,3.40004,3.399954,3.400172,3.400126,3.3983220000000003,3.399997,3.395879,3.386024,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.3,2.0,3.5,6.4,5.2,6.4,5.9
234,24,3.400088,3.4,3.400006,3.40011,3.400059,3.400029,3.400176,3.40003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.3,2.0,3.5,6.4,5.2,6.4,5.9
235,25,3.400103,3.3999989999999998,3.400061,3.40008,3.400009,3.400004,3.400149,3.40002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.3,2.0,3.5,6.4,5.2,6.4,5.9
236,24,3.400093,3.4,3.400088,3.400083,3.400054,3.400011,3.400202,3.400013,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.3,2.0,3.5,6.4,5.2,6.4,5.9
