report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
118,21,2.903496,2.903496,2.903496,2.901329,2.900429,2.9011430000000002,2.9014290000000003,2.903542,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.355,6.5,2.0,3.6,8.0,7.2,8.0,8.1
119,20,2.877627,2.899574,2.879475,2.8995059999999997,2.8999639999999998,2.8797020000000004,2.8983879999999997,2.879489,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.45,2.0,3.6,7.8,7.2,7.8,7.9
120,21,2.95759,2.9572060000000002,2.9572060000000002,2.9007289999999997,2.926605,2.97209,2.931475,2.905267,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,7.9,7.2,7.9,8.1
121,21,3.071131,3.071318,3.079767,3.083934,3.08521,3.085436,3.071308,3.081077,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.4,2.0,3.6,8.1,7.2,8.1,8.1
122,23,3.084205,3.083382,3.083382,3.065402,3.021011,3.029104,3.069283,3.072431,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.4,2.0,3.6,8.1,7.1,8.1,8.1
123,19,1.4,1.4,1.399999,1.400068,1.40001,1.4000050000000002,1.399993,1.4000489999999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.5,6.35,2.0,3.6,7.8,7.0,7.8,6.4
124,11,1.7,1.7,1.699999,1.700171,1.700055,1.700013,1.6999849999999999,1.700037,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.565,5.95,2.0,3.6,6.0,7.0,6.0,5.9
125,14,1.9990519999999998,1.9990530000000002,1.999123,1.9998420000000001,1.9996800000000001,1.9996690000000001,1.9996800000000001,1.9995530000000001,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,4.573,5.7,2.0,3.6,5.8,6.2,5.8,5.9
126,15,2.2,2.2,2.2,2.2001039999999996,2.200003,2.199986,2.19998,2.200008,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,3.667,5.65,2.0,3.9,5.8,5.9,5.8,6.0
127,16,2.3,2.3,2.2999989999999997,2.300239,2.299998,2.3000079999999996,2.299992,2.300033,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,3.48,5.65,2.0,3.6,6.0,5.9,6.0,6.3
128,17,2.4980659999999997,2.498067,2.499385,2.496772,2.498304,2.4998110000000002,2.499669,2.499644,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.8,2.0,3.6,6.5,5.9,6.5,6.8
129,18,2.6,2.599999,2.6,2.600187,2.599996,2.5999920000000003,2.599948,2.6000590000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,4.754,5.95,2.0,3.6,6.8,5.9,6.8,7.0
130,19,2.699951,2.7,2.6999009999999997,2.700047,2.7,2.700025,2.7,2.699817,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.123,5.95,2.0,3.6,7.0,5.9,7.0,7.1
131,20,2.799984,2.7999989999999997,2.799962,2.8000599999999998,2.8,2.800002,2.7999989999999997,2.800154,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.95,2.0,3.6,7.1,6.1,7.1,7.3
132,21,2.900061,2.8999989999999998,2.8999580000000003,2.8999810000000004,2.900001,2.899998,2.8999989999999998,2.9000909999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.131,6.0,2.0,3.6,7.2,6.1,7.2,7.4
133,21,2.980016,2.922622,2.922622,2.938182,2.9212399999999996,2.955857,2.941679,2.979171,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.131,6.1,2.0,3.6,7.4,6.2,7.4,7.6
134,21,3.0999760000000003,3.099999,3.1,3.100029,3.1,3.100012,3.100044,3.100085,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.125,6.15,2.0,3.6,7.7,6.4,7.7,7.9
135,23,3.1120949999999996,3.115482,3.1160010000000002,3.111683,3.115482,3.1679749999999998,3.150362,3.124183,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.769,6.25,2.0,3.6,7.9,6.4,7.9,8.1
136,22,3.167192,3.118296,3.1169830000000003,3.168241,3.118312,3.125052,3.1415569999999997,3.160199,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.25,2.0,3.6,8.1,6.7,8.1,8.1
137,21,2.831868,2.871789,2.8722890000000003,2.807391,2.871788,2.847143,2.803308,2.831149,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.2,2.0,3.6,7.7,6.7,7.7,7.5
138,21,2.983251,2.935001,2.992933,2.976108,2.932924,2.99967,2.9349499999999997,2.999681,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.15,2.0,3.6,7.5,6.6,7.5,7.6
139,21,3.099663,3.098309,3.098309,3.0997049999999997,3.099589,3.099671,3.099781,3.0997109999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.2,2.0,3.6,7.6,6.6,7.6,7.8
140,23,3.1000300000000003,3.1,3.099999,3.100159,3.1,3.099969,3.099958,3.100013,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.25,2.0,3.6,7.9,6.6,7.9,8.1
141,22,3.136792,3.114254,3.1124110000000003,3.1324340000000004,3.114255,3.104819,3.152272,3.164446,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.535,6.25,2.0,3.6,8.1,6.7,8.1,8.1
142,21,2.805759,2.812048,2.812155,2.800556,2.812062,2.800348,2.801664,2.800553,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.25,2.0,3.6,7.7,6.7,7.7,7.6
143,21,2.8999140000000003,2.9,2.900001,2.899962,2.899997,2.899949,2.8999119999999996,2.900065,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.861,6.15,2.0,3.6,7.5,6.7,7.5,7.6
144,21,3.10005,3.1,3.1,3.100096,3.1,3.0999879999999997,3.100041,3.1000799999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.15,2.0,3.6,7.6,6.7,7.6,7.9
145,22,3.099993,3.099999,3.1000039999999998,3.100437,3.099999,3.099985,3.099999,3.100205,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.25,2.0,3.6,7.8,6.7,7.8,7.9
146,23,3.1042359999999998,3.103746,3.100698,3.094592,3.103847,3.128196,3.103746,3.104144,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.329,6.3,2.0,3.6,8.0,6.7,8.0,8.1
147,22,2.999976,2.999999,3.0000940000000003,2.999996,3.0,2.999998,3.000052,2.999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.25,2.0,3.6,7.7,6.8,7.7,7.6
148,22,3.09988,3.1,3.099999,3.1002020000000003,3.099999,3.100012,3.099964,3.1001819999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.859,6.25,2.0,3.6,7.8,6.8,7.8,8.0
149,22,3.102998,3.1055639999999998,3.101774,3.102557,3.105951,3.101703,3.105565,3.102744,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.211,6.3,2.0,3.6,8.0,6.8,8.0,8.0
150,23,3.000053,3.0,3.000006,3.000049,3.000027,2.999919,3.0,3.0,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.25,2.0,3.7,7.9,6.8,7.9,7.5
151,23,3.5057139999999998,3.411971,3.3645869999999998,3.506603,3.530769,3.3882350000000003,3.512621,3.4822420000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.496,6.2,2.0,3.6,8.0,6.8,8.0,7.7
152,24,3.399926,3.4,3.4000369999999998,3.400083,3.3999989999999998,3.400016,3.400103,3.4000369999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.15,2.0,3.6,8.0,6.7,8.0,8.0
153,25,3.399951,3.4,3.4001419999999998,3.400066,3.4,3.400016,3.4001080000000004,3.400006,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.15,2.0,3.6,7.9,6.7,7.9,8.0
154,24,3.4004000000000003,3.4,3.400036,3.3999409999999997,3.400058,3.400031,3.400076,3.3999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.15,2.0,3.6,7.9,6.6,7.9,7.9
155,25,3.400446,3.3999989999999998,3.4000369999999998,3.399967,3.400045,3.399967,3.4001170000000003,3.3999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.1,2.0,3.6,7.8,6.6,7.8,7.8
156,24,3.400523,3.4,3.4,3.4002950000000003,3.4001959999999998,3.399978,3.400015,3.4001770000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.1,2.0,3.6,8.0,6.6,8.0,8.1
157,25,3.400281,3.397258,3.397224,3.391008,3.358323,3.399985,3.394468,3.3889989999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.1,2.0,3.6,8.0,6.6,8.0,8.1
158,23,2.7429319999999997,2.723478,2.722875,2.723096,2.702675,2.7767910000000002,2.7165340000000002,2.7713,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.0,2.0,3.6,7.5,6.5,7.5,6.8
159,20,2.910879,2.917982,2.9181239999999997,2.900086,2.9005929999999998,2.9001170000000003,2.9016979999999997,2.900197,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.494,5.85,2.0,3.6,6.8,6.5,6.8,7.0
160,22,3.048107,3.066346,3.066135,3.024832,3.003564,3.01676,3.0485900000000004,3.072591,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.85,2.0,3.6,6.9,6.2,6.9,7.0
161,22,3.200275,3.2,3.1999989999999996,3.200042,3.20018,3.200011,3.199967,3.2000859999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.11,5.85,2.0,3.6,7.1,6.1,7.1,7.4
162,24,3.248096,3.273923,3.273948,3.236236,3.2067620000000003,3.236011,3.259489,3.276755,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.85,2.0,3.6,7.4,6.1,7.4,6.9
163,24,3.3967519999999998,3.38762,3.387603,3.3969609999999997,3.356272,3.399867,3.399419,3.389267,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.95,2.0,3.6,7.7,6.2,7.7,7.2
164,24,3.3997669999999998,3.399757,3.399756,3.4001770000000002,3.399098,3.400011,3.399987,3.400208,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.917,6.0,2.0,3.6,7.9,6.2,7.9,7.4
165,25,3.400044,3.3999989999999998,3.40004,3.400072,3.4,3.399949,3.400125,3.400055,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.1,2.0,3.6,7.8,6.3,7.8,7.5
166,24,3.4000030000000003,3.3999989999999998,3.400097,3.400074,3.4,3.400036,3.400018,3.400018,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.05,2.0,3.6,7.8,6.4,7.8,7.4
167,25,3.400016,3.3936599999999997,3.3729459999999998,3.400115,3.393739,3.399992,3.387875,3.326535,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.05,2.0,3.6,7.8,6.4,7.8,7.4
168,24,3.4000239999999997,3.3999989999999998,3.40012,3.4000839999999997,3.4,3.399929,3.400088,3.400067,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.05,2.0,3.6,7.8,6.4,7.8,7.4
169,24,3.4000169999999996,3.3999989999999998,3.400043,3.400067,3.4,3.399973,3.400126,3.4000340000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.05,2.0,3.6,7.8,6.4,7.8,7.4
170,25,3.382345,3.397275,3.319181,3.398848,3.3972890000000002,3.399977,3.386482,3.400026,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.05,2.0,3.6,7.8,6.4,7.8,7.4
171,24,3.400302,3.4,3.4,3.4000250000000003,3.400133,3.399987,3.399987,3.400033,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.05,2.0,3.6,7.8,6.4,7.8,7.3
172,25,3.400068,3.3999989999999998,3.4,3.4000790000000003,3.400027,3.399978,3.4000169999999996,3.40009,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.0,2.0,3.6,7.9,6.4,7.9,7.4
173,24,3.2448099999999998,3.391659,3.391677,3.2354209999999997,3.213737,3.208739,3.368043,3.213841,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.0,2.0,3.6,7.9,6.4,7.9,7.4
174,25,3.394701,3.394016,3.398817,3.392464,3.394116,3.39996,3.361669,3.348288,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.05,2.0,3.6,7.8,6.4,7.8,7.4
175,24,3.399995,3.3999989999999998,3.400119,3.400078,3.4,3.399918,3.4000749999999997,3.400023,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.05,2.0,3.6,7.8,6.4,7.8,7.4
176,25,3.398712,3.3987040000000004,3.386891,3.3982669999999997,3.3767139999999998,3.3939899999999996,3.394401,3.369235,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.05,2.0,3.6,7.8,6.4,7.8,7.4
177,24,3.3999989999999998,3.4,3.4003780000000003,3.4001010000000003,3.400014,3.399951,3.400118,3.400004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.05,2.0,3.6,7.8,6.4,7.8,7.4
178,24,3.3999989999999998,3.3999989999999998,3.40042,3.400118,3.399995,3.399966,3.400143,3.4000030000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.05,2.0,3.6,7.7,6.4,7.7,7.4
179,25,3.396379,3.377658,3.380266,3.39315,3.342559,3.3691280000000003,3.379019,3.355915,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.0,2.0,3.6,7.8,6.4,7.8,7.4
180,24,3.40036,3.3999989999999998,3.400007,3.400087,3.400056,3.399998,3.3999989999999998,3.400054,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.05,2.0,3.6,7.9,6.4,7.9,7.4
./benchmark:19:in `digest': Interrupt
	from ./benchmark:19:in `digest'
	from ./benchmark:19:in `hexdigest'
	from ./benchmark:19:in `waste_cpu'
	from ./benchmark:102:in `block in <main>'
	from ./benchmark:100:in `each'
	from ./benchmark:100:in `<main>'
